,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
287,115708,SKU_1943,USB Cable,39,2020-01-12 23:00,8.17,16586.0,United Kingdom,0.46
288,978338,SKU_1738,White Mug,6,2020-01-13 00:00,44.62,73585.0,United States,0.19
289,411955,SKU_1416,Notebook,26,2020-01-13 01:00,60.87,14482.0,United States,0.49
290,233883,SKU_1871,T-shirt,41,2020-01-13 02:00,70.95,54005.0,Italy,0.35
291,418394,SKU_1695,Wall Clock,4,2020-01-13 03:00,14.99,79598.0,United Kingdom,0.33
292,212547,SKU_1552,Wall Clock,-26,2020-01-13 04:00,-51.94,,Norway,1.5234671839451164
293,659042,SKU_1181,Blue Pen,13,2020-01-13 05:00,34.0,65625.0,Belgium,0.23
294,851102,SKU_1555,USB Cable,34,2020-01-13 06:00,45.44,91270.0,Belgium,0.12
295,862002,SKU_1209,Wall Clock,46,2020-01-13 07:00,10.52,74368.0,United Kingdom,0.32
296,242483,SKU_1848,T-shirt,18,2020-01-13 08:00,74.28,32743.0,United Kingdom,0.1
297,758271,SKU_1967,Blue Pen,24,2020-01-13 09:00,64.47,,Germany,0.45
298,314835,SKU_1249,Wireless Mouse,30,2020-01-13 10:00,53.55,30420.0,United Kingdom,0.25
299,501896,SKU_1511,Wall Clock,10,2020-01-13 11:00,18.87,92574.0,United Kingdom,0.31
300,184896,SKU_1595,Office Chair,2,2020-01-13 12:00,18.11,87362.0,Australia,0.31
301,577095,SKU_1138,White Mug,43,2020-01-13 13:00,20.93,78561.0,Sweden,0.22
302,171295,SKU_1989,Desk Lamp,29,2020-01-13 14:00,78.99,95846.0,France,0.31
303,843974,SKU_1986,Office Chair,1,2020-01-13 15:00,36.68,19976.0,Sweden,0.13
304,987121,SKU_1230,USB Cable,17,2020-01-13 16:00,38.12,14626.0,Portugal,0.43
305,373255,SKU_1909,Headphones,22,2020-01-13 17:00,36.17,66940.0,Portugal,0.3
306,399648,SKU_1937,USB Cable,26,2020-01-13 18:00,13.63,13846.0,Portugal,0.36
307,757162,SKU_1974,Wireless Mouse,10,2020-01-13 19:00,85.27,34037.0,Portugal,0.21
308,108155,SKU_1011,Headphones,8,2020-01-13 20:00,57.33,27902.0,Sweden,0.43
309,566872,SKU_1979,Office Chair,20,2020-01-13 21:00,99.49,66028.0,Spain,0.43
310,925816,SKU_1272,Notebook,22,2020-01-13 22:00,52.22,67413.0,Sweden,0.28
311,474705,SKU_1487,Backpack,48,2020-01-13 23:00,69.23,83358.0,Italy,0.06
312,671542,SKU_1089,White Mug,24,2020-01-14 00:00,81.18,22155.0,Belgium,0.28
313,908350,SKU_1973,Wall Clock,22,2020-01-14 01:00,81.86,21037.0,Italy,0.22
314,710269,SKU_1024,Wireless Mouse,-11,2020-01-14 02:00,-44.4,,Germany,1.6477538873239466
315,654594,SKU_1537,Office Chair,49,2020-01-14 03:00,38.66,45422.0,Australia,0.24
316,247718,SKU_1942,White Mug,28,2020-01-14 04:00,15.63,31772.0,France,0.38
317,408987,SKU_1664,Desk Lamp,2,2020-01-14 05:00,77.17,48088.0,Italy,0.39
318,745263,SKU_1984,Backpack,42,2020-01-14 06:00,62.97,23492.0,Portugal,0.07
319,458745,SKU_1571,Wall Clock,37,2020-01-14 07:00,17.88,98641.0,United States,0.32
320,207512,SKU_1059,USB Cable,4,2020-01-14 08:00,50.17,41490.0,Germany,0.1
321,247443,SKU_1794,Wireless Mouse,37,2020-01-14 09:00,57.41,83955.0,Italy,0.1
322,570587,SKU_1170,Wireless Mouse,21,2020-01-14 10:00,86.65,,Netherlands,0.04
323,473616,SKU_1587,Notebook,26,2020-01-14 11:00,9.52,79693.0,Spain,0.25
324,757409,SKU_1787,Backpack,15,2020-01-14 12:00,17.02,48867.0,Netherlands,0.26
325,786976,SKU_1446,White Mug,35,2020-01-14 13:00,53.85,40737.0,United Kingdom,0.29
326,465871,SKU_1719,T-shirt,47,2020-01-14 14:00,5.53,87950.0,Norway,0.11
327,475037,SKU_1920,Backpack,15,2020-01-14 15:00,38.97,70628.0,Australia,0.38
328,907364,SKU_1666,Wireless Mouse,22,2020-01-14 16:00,2.56,52162.0,Portugal,0.11
329,217796,SKU_1691,USB Cable,1,2020-01-14 17:00,26.49,58638.0,United Kingdom,0.34
330,391999,SKU_1593,Office Chair,-18,2020-01-14 18:00,16.98,,Australia,0.21
331,292506,SKU_1009,White Mug,10,2020-01-14 19:00,29.31,98299.0,Australia,0.07
332,798376,SKU_1242,Blue Pen,-38,2020-01-14 20:00,-76.95,,Sweden,0.35
333,369544,SKU_1177,White Mug,48,2020-01-14 21:00,35.38,92841.0,France,0.06
334,480002,SKU_1797,USB Cable,1,2020-01-14 22:00,89.37,33323.0,Norway,0.13
335,798002,SKU_1256,T-shirt,12,2020-01-14 23:00,28.41,81681.0,United States,0.08
336,639439,SKU_1309,Office Chair,41,2020-01-15 00:00,13.71,26855.0,Netherlands,0.22
337,690978,SKU_1515,T-shirt,24,2020-01-15 01:00,6.94,69249.0,Spain,0.38
338,628787,SKU_1214,Office Chair,26,2020-01-15 02:00,99.22,73669.0,United States,0.19
339,630583,SKU_1902,Wireless Mouse,43,2020-01-15 03:00,10.51,88420.0,Netherlands,0.16
340,488215,SKU_1029,Desk Lamp,2,2020-01-15 04:00,36.79,26750.0,United States,0.27
341,421184,SKU_1345,Wall Clock,-39,2020-01-15 05:00,84.86,,Sweden,0.28
342,898615,SKU_1064,T-shirt,19,2020-01-15 06:00,23.45,65931.0,Italy,0.46
343,522515,SKU_1635,Wall Clock,25,2020-01-15 07:00,7.42,,United States,0.1
344,768234,SKU_1796,Blue Pen,39,2020-01-15 08:00,54.62,67364.0,Spain,0.21
345,478480,SKU_1152,Backpack,1,2020-01-15 09:00,4.46,60315.0,Netherlands,0.08
346,132711,SKU_1039,Notebook,31,2020-01-15 10:00,72.24,65709.0,Portugal,0.1
347,891971,SKU_1025,White Mug,4,2020-01-15 11:00,60.43,37566.0,Portugal,0.11
348,601157,SKU_1272,USB Cable,3,2020-01-15 12:00,23.94,69513.0,Spain,0.24
349,284423,SKU_1158,Wall Clock,36,2020-01-15 13:00,49.64,74102.0,Norway,0.42
350,616349,SKU_1700,Headphones,11,2020-01-15 14:00,1.66,71174.0,Germany,0.49
351,803714,SKU_1775,Backpack,19,2020-01-15 15:00,54.66,,United States,0.47
352,757917,SKU_1580,Headphones,9,2020-01-15 16:00,77.72,46821.0,Spain,0.29
353,924792,SKU_1000,T-shirt,42,2020-01-15 17:00,6.77,66163.0,Italy,0.43
354,837378,SKU_1078,Backpack,41,2020-01-15 18:00,23.32,,Spain,0.26
355,233272,SKU_1227,Wall Clock,20,2020-01-15 19:00,62.74,72075.0,Germany,0.3
356,867836,SKU_1326,T-shirt,9,2020-01-15 20:00,5.75,77866.0,Norway,0.21
357,802335,SKU_1557,Desk Lamp,18,2020-01-15 21:00,81.72,74524.0,Australia,0.02
358,907789,SKU_1619,Backpack,45,2020-01-15 22:00,33.12,91141.0,Sweden,0.38
359,743409,SKU_1500,Blue Pen,36,2020-01-15 23:00,21.89,91317.0,Australia,0.3
360,177505,SKU_1474,Wall Clock,42,2020-01-16 00:00,85.33,96672.0,Australia,0.45
361,102869,SKU_1354,Backpack,32,2020-01-16 01:00,65.78,37314.0,Belgium,0.04
362,881474,SKU_1123,Desk Lamp,4,2020-01-16 02:00,89.98,55419.0,United Kingdom,0.11
363,554351,SKU_1986,Desk Lamp,30,2020-01-16 03:00,39.67,58164.0,United Kingdom,0.42
364,412252,SKU_1659,Headphones,11,2020-01-16 04:00,98.0,72205.0,Netherlands,0.5
365,736584,SKU_1977,T-shirt,42,2020-01-16 05:00,95.54,21909.0,United States,0.46
366,718467,SKU_1423,Notebook,19,2020-01-16 06:00,57.43,48484.0,France,0.43
367,190272,SKU_1251,Wireless Mouse,18,2020-01-16 07:00,73.03,41488.0,Australia,0.49
368,138467,SKU_1513,Wireless Mouse,45,2020-01-16 08:00,37.86,52544.0,Italy,0.1
369,909760,SKU_1733,Wall Clock,5,2020-01-16 09:00,6.75,20294.0,United States,0.31
370,977844,SKU_1700,Wireless Mouse,43,2020-01-16 10:00,33.67,68841.0,Australia,0.37
371,580047,SKU_1506,Headphones,38,2020-01-16 11:00,26.46,28476.0,Portugal,0.19
372,759347,SKU_1485,T-shirt,19,2020-01-16 12:00,14.31,22500.0,Germany,0.25
373,158871,SKU_1477,Notebook,20,2020-01-16 13:00,49.04,,Belgium,0.04
374,228391,SKU_1582,Notebook,2,2020-01-16 14:00,93.45,53078.0,Portugal,0.2
375,539430,SKU_1870,Notebook,19,2020-01-16 15:00,88.51,35264.0,Germany,0.48
376,710704,SKU_1332,Blue Pen,37,2020-01-16 16:00,28.9,78193.0,Germany,0.17
377,956703,SKU_1608,Wireless Mouse,43,2020-01-16 17:00,99.98,87325.0,Germany,0.08
378,930496,SKU_1231,White Mug,11,2020-01-16 18:00,91.13,67790.0,Portugal,0.45
379,356687,SKU_1541,Wireless Mouse,13,2020-01-16 19:00,10.29,96397.0,Netherlands,0.05
380,825451,SKU_1029,Backpack,20,2020-01-16 20:00,25.01,41399.0,Portugal,0.1
381,207450,SKU_1726,Wireless Mouse,42,2020-01-16 21:00,33.58,20893.0,Portugal,0.49
382,271890,SKU_1172,Blue Pen,42,2020-01-16 22:00,23.12,27279.0,Australia,0.34
383,538741,SKU_1791,Headphones,2,2020-01-16 23:00,14.96,65524.0,Australia,0.17
384,381974,SKU_1467,Notebook,9,2020-01-17 00:00,40.76,96502.0,Sweden,0.33
385,500109,SKU_1475,Office Chair,45,2020-01-17 01:00,59.5,,Spain,0.38
386,216381,SKU_1951,USB Cable,7,2020-01-17 02:00,76.65,19655.0,Norway,0.13
387,573125,SKU_1722,Backpack,4,2020-01-17 03:00,89.81,79290.0,Netherlands,0.31
388,671621,SKU_1316,Wireless Mouse,48,2020-01-17 04:00,38.07,73119.0,Norway,0.37
389,234508,SKU_1396,White Mug,2,2020-01-17 05:00,63.59,34992.0,United States,0.03
390,829650,SKU_1124,Blue Pen,23,2020-01-17 06:00,48.11,21572.0,United States,0.36
391,962645,SKU_1079,Backpack,1,2020-01-17 07:00,70.03,58975.0,Norway,0.42
392,499111,SKU_1695,Wireless Mouse,49,2020-01-17 08:00,73.46,71315.0,United Kingdom,0.27
393,250810,SKU_1526,White Mug,5,2020-01-17 09:00,2.78,82707.0,Italy,0.45
394,392890,SKU_1522,Office Chair,32,2020-01-17 10:00,69.65,36996.0,Belgium,0.18
395,673665,SKU_1395,Backpack,19,2020-01-17 11:00,5.92,70348.0,Australia,0.48
396,940477,SKU_1853,Blue Pen,31,2020-01-17 12:00,23.43,10600.0,France,0.31
397,460032,SKU_1088,Wall Clock,4,2020-01-17 13:00,29.77,83954.0,Portugal,0.33
398,469599,SKU_1002,Desk Lamp,7,2020-01-17 14:00,60.7,74799.0,United States,0.46
399,760960,SKU_1535,Notebook,-15,2020-01-17 15:00,27.3,,Sweden,0.41
400,850020,SKU_1600,White Mug,33,2020-01-17 16:00,48.31,98183.0,United Kingdom,0.46
401,979611,SKU_1520,Headphones,6,2020-01-17 17:00,60.25,79470.0,Netherlands,0.45
402,271836,SKU_1987,Office Chair,34,2020-01-17 18:00,96.47,72229.0,Norway,0.24
403,829903,SKU_1557,USB Cable,15,2020-01-17 19:00,65.0,44602.0,United States,0.32
404,145714,SKU_1605,Headphones,28,2020-01-17 20:00,71.78,66936.0,Sweden,0.02
405,727234,SKU_1070,Notebook,16,2020-01-17 21:00,35.23,56701.0,Portugal,0.08
406,996048,SKU_1699,Wireless Mouse,21,2020-01-17 22:00,43.84,52260.0,Australia,0.33
407,730271,SKU_1138,Notebook,22,2020-01-17 23:00,14.4,,France,0.21
408,566960,SKU_1009,T-shirt,33,2020-01-18 00:00,34.78,51426.0,United States,0.38
409,811851,SKU_1514,White Mug,35,2020-01-18 01:00,8.58,61025.0,Belgium,0.11
410,224123,SKU_1530,Blue Pen,25,2020-01-18 02:00,37.79,87892.0,United States,0.24
411,405628,SKU_1129,White Mug,40,2020-01-18 03:00,73.8,12606.0,Spain,0.33
412,182989,SKU_1400,Wall Clock,26,2020-01-18 04:00,70.16,19601.0,Portugal,0.29
413,398356,SKU_1220,Blue Pen,19,2020-01-18 05:00,57.33,48865.0,Italy,0.17
414,929957,SKU_1641,T-shirt,20,2020-01-18 06:00,48.45,87631.0,Spain,0.15
415,278274,SKU_1436,Wireless Mouse,30,2020-01-18 07:00,82.62,76959.0,United Kingdom,0.01
416,787995,SKU_1399,USB Cable,-32,2020-01-18 08:00,-98.61,,France,1.5807770446256528
417,425352,SKU_1112,Backpack,47,2020-01-18 09:00,99.29,71707.0,Norway,0.01
418,920260,SKU_1649,Wall Clock,36,2020-01-18 10:00,2.78,40761.0,United Kingdom,0.13
419,511927,SKU_1451,Office Chair,20,2020-01-18 11:00,11.79,,Netherlands,0.44
420,889852,SKU_1554,Wall Clock,41,2020-01-18 12:00,36.66,55598.0,United Kingdom,0.0
421,983184,SKU_1217,Headphones,45,2020-01-18 13:00,63.79,34714.0,United States,0.15
422,231373,SKU_1057,T-shirt,22,2020-01-18 14:00,63.28,41674.0,Sweden,0.23
423,538452,SKU_1112,Headphones,37,2020-01-18 15:00,86.73,96532.0,United States,0.34
424,215294,SKU_1699,White Mug,27,2020-01-18 16:00,54.06,31323.0,Norway,0.23
425,559451,SKU_1121,USB Cable,32,2020-01-18 17:00,25.41,90490.0,Australia,0.36
426,748307,SKU_1407,Wall Clock,46,2020-01-18 18:00,15.65,99093.0,Germany,0.22
427,165726,SKU_1459,USB Cable,22,2020-01-18 19:00,50.02,75119.0,United Kingdom,0.37
428,241564,SKU_1084,USB Cable,8,2020-01-18 20:00,97.94,,Italy,0.11
429,477812,SKU_1617,Wireless Mouse,12,2020-01-18 21:00,60.08,,France,0.09
430,368246,SKU_1399,White Mug,25,2020-01-18 22:00,9.67,35393.0,Spain,0.05
431,805696,SKU_1355,Backpack,18,2020-01-18 23:00,5.62,54746.0,Netherlands,0.27
432,218015,SKU_1098,T-shirt,1,2020-01-19 00:00,70.12,93701.0,Portugal,0.08
433,840674,SKU_1520,Backpack,32,2020-01-19 01:00,70.58,47414.0,Sweden,0.05
434,354079,SKU_1517,Backpack,46,2020-01-19 02:00,60.27,42667.0,Germany,0.32
435,650929,SKU_1107,Blue Pen,2,2020-01-19 03:00,71.03,34484.0,Germany,0.09
436,789944,SKU_1960,Wireless Mouse,36,2020-01-19 04:00,26.85,45161.0,Netherlands,0.25
437,788105,SKU_1973,Wall Clock,46,2020-01-19 05:00,46.85,85184.0,Spain,0.22
438,613758,SKU_1151,T-shirt,22,2020-01-19 06:00,55.49,95395.0,France,0.21
439,465890,SKU_1905,Notebook,16,2020-01-19 07:00,10.26,82809.0,Norway,0.08
440,545101,SKU_1849,Office Chair,48,2020-01-19 08:00,93.11,11810.0,Norway,0.23
441,136631,SKU_1748,Wall Clock,28,2020-01-19 09:00,69.36,,Netherlands,0.48
442,866577,SKU_1968,Office Chair,48,2020-01-19 10:00,87.15,60042.0,Portugal,0.4
443,172991,SKU_1026,Blue Pen,36,2020-01-19 11:00,13.43,28224.0,Portugal,0.02
444,104014,SKU_1118,Desk Lamp,16,2020-01-19 12:00,46.69,10690.0,United States,0.07
445,373237,SKU_1722,Wall Clock,35,2020-01-19 13:00,83.56,33890.0,United Kingdom,0.09
446,118070,SKU_1099,Wall Clock,33,2020-01-19 14:00,71.8,64645.0,Netherlands,0.04
447,922209,SKU_1002,Headphones,25,2020-01-19 15:00,58.22,22664.0,Germany,0.33
448,156958,SKU_1805,Office Chair,39,2020-01-19 16:00,2.24,75974.0,Italy,0.02
449,182074,SKU_1968,Backpack,12,2020-01-19 17:00,55.08,43428.0,Netherlands,0.5
450,635017,SKU_1841,Wall Clock,16,2020-01-19 18:00,34.16,63142.0,Norway,0.25
451,855073,SKU_1328,T-shirt,36,2020-01-19 19:00,5.06,87635.0,Australia,0.24
452,276089,SKU_1528,Notebook,33,2020-01-19 20:00,28.54,26256.0,United Kingdom,0.08
453,297392,SKU_1105,White Mug,48,2020-01-19 21:00,78.35,11514.0,Germany,0.1
454,258823,SKU_1229,White Mug,-47,2020-01-19 22:00,98.15,,Germany,0.14
455,730152,SKU_1303,Office Chair,36,2020-01-19 23:00,41.73,48891.0,United States,0.46
456,493002,SKU_1176,T-shirt,36,2020-01-20 00:00,10.53,79142.0,United States,0.22
457,833429,SKU_1938,Backpack,49,2020-01-20 01:00,91.7,97086.0,Belgium,0.34
458,598863,SKU_1083,T-shirt,28,2020-01-20 02:00,7.73,83260.0,France,0.12
459,467654,SKU_1262,Wireless Mouse,34,2020-01-20 03:00,32.73,44086.0,Spain,0.19
460,679036,SKU_1195,T-shirt,16,2020-01-20 04:00,17.22,,Spain,0.03
461,630089,SKU_1248,Blue Pen,29,2020-01-20 05:00,25.96,90068.0,Sweden,0.46
462,250262,SKU_1381,White Mug,29,2020-01-20 06:00,65.67,49899.0,Portugal,0.33
463,542905,SKU_1457,Backpack,24,2020-01-20 07:00,5.32,31103.0,Sweden,0.0
464,335362,SKU_1660,Wireless Mouse,23,2020-01-20 08:00,38.77,36587.0,Norway,0.3
465,544209,SKU_1717,White Mug,-43,2020-01-20 09:00,-1.47,,France,1.330014402043576
466,653880,SKU_1408,Desk Lamp,4,2020-01-20 10:00,42.04,66228.0,Norway,0.41
467,897079,SKU_1080,Notebook,23,2020-01-20 11:00,46.85,94757.0,France,0.24
468,764076,SKU_1700,Blue Pen,22,2020-01-20 12:00,83.39,34344.0,Sweden,0.09
469,319963,SKU_1411,Notebook,-27,2020-01-20 13:00,51.17,,United Kingdom,0.0
470,580761,SKU_1205,Blue Pen,27,2020-01-20 14:00,16.64,10710.0,Australia,0.39
471,348710,SKU_1819,Wall Clock,30,2020-01-20 15:00,60.56,46560.0,Belgium,0.39
472,320984,SKU_1780,Blue Pen,22,2020-01-20 16:00,25.85,62337.0,Belgium,0.03
473,997059,SKU_1801,White Mug,6,2020-01-20 17:00,51.55,40650.0,Norway,0.25
474,956748,SKU_1894,Notebook,27,2020-01-20 18:00,27.61,19221.0,Germany,0.41
475,882355,SKU_1872,Notebook,22,2020-01-20 19:00,25.46,63996.0,Australia,0.12
476,364512,SKU_1962,T-shirt,-29,2020-01-20 20:00,-79.33,,Italy,0.1
477,701863,SKU_1387,Notebook,24,2020-01-20 21:00,51.24,46614.0,France,0.19
478,368799,SKU_1811,Backpack,33,2020-01-20 22:00,77.92,82917.0,United Kingdom,0.11
479,337549,SKU_1893,T-shirt,30,2020-01-20 23:00,43.82,95963.0,Portugal,0.31
480,694319,SKU_1766,Wall Clock,22,2020-01-21 00:00,30.9,,Spain,0.43
481,584299,SKU_1398,White Mug,7,2020-01-21 01:00,53.72,88103.0,Belgium,0.26
482,712210,SKU_1979,Blue Pen,9,2020-01-21 02:00,83.09,,Spain,0.15
483,548982,SKU_1007,Headphones,32,2020-01-21 03:00,11.58,85983.0,France,0.01
484,224046,SKU_1625,Wireless Mouse,-41,2020-01-21 04:00,-97.18,,Netherlands,0.18
485,506619,SKU_1516,Office Chair,17,2020-01-21 05:00,51.82,97635.0,Portugal,0.33
486,132097,SKU_1449,Wireless Mouse,22,2020-01-21 06:00,46.94,93300.0,Norway,0.46
487,766326,SKU_1475,Blue Pen,26,2020-01-21 07:00,97.01,55735.0,United Kingdom,0.41
488,749150,SKU_1341,Backpack,32,2020-01-21 08:00,35.96,90417.0,Portugal,0.08
489,330229,SKU_1072,Office Chair,29,2020-01-21 09:00,41.44,19243.0,Norway,0.21
490,218834,SKU_1859,Desk Lamp,37,2020-01-21 10:00,14.34,76763.0,United States,0.37
491,193848,SKU_1120,Wireless Mouse,36,2020-01-21 11:00,88.77,97715.0,Italy,0.09
492,152921,SKU_1301,T-shirt,46,2020-01-21 12:00,98.05,44805.0,Belgium,0.3
493,805086,SKU_1960,USB Cable,42,2020-01-21 13:00,16.6,72141.0,Sweden,0.21
494,750429,SKU_1883,Blue Pen,10,2020-01-21 14:00,94.97,58153.0,Germany,0.1
495,805660,SKU_1995,Desk Lamp,23,2020-01-21 15:00,1.81,48644.0,Italy,0.13
496,384821,SKU_1880,Desk Lamp,5,2020-01-21 16:00,73.95,25688.0,Netherlands,0.02
497,155609,SKU_1233,White Mug,11,2020-01-21 17:00,65.22,68165.0,Norway,0.19
498,327897,SKU_1065,Desk Lamp,12,2020-01-21 18:00,7.15,72833.0,Germany,0.46
499,131024,SKU_1229,White Mug,20,2020-01-21 19:00,5.01,26773.0,Netherlands,0.28
500,170313,SKU_1921,Notebook,10,2020-01-21 20:00,6.71,47369.0,Belgium,0.41
501,489957,SKU_1542,USB Cable,-11,2020-01-21 21:00,-84.13,,United States,0.19
502,284078,SKU_1818,Office Chair,12,2020-01-21 22:00,54.39,53438.0,Belgium,0.08
503,457429,SKU_1808,T-shirt,42,2020-01-21 23:00,78.66,18173.0,Italy,0.35
504,561243,SKU_1050,Office Chair,25,2020-01-22 00:00,81.71,12403.0,Sweden,0.44
505,213632,SKU_1658,Wireless Mouse,8,2020-01-22 01:00,68.94,90901.0,United Kingdom,0.38
506,351451,SKU_1606,White Mug,20,2020-01-22 02:00,95.02,54624.0,Sweden,0.33
507,103051,SKU_1328,Notebook,10,2020-01-22 03:00,4.39,30573.0,Italy,0.23
508,804107,SKU_1386,Notebook,-5,2020-01-22 04:00,-25.55,,Belgium,1.9926773147419656
509,476836,SKU_1037,T-shirt,48,2020-01-22 05:00,46.02,23992.0,France,0.14
510,711523,SKU_1709,Wall Clock,47,2020-01-22 06:00,78.19,57539.0,United Kingdom,0.0
511,821772,SKU_1752,T-shirt,30,2020-01-22 07:00,36.57,97451.0,Portugal,0.18
512,289407,SKU_1172,Backpack,12,2020-01-22 08:00,40.9,,United States,0.32
513,549395,SKU_1492,Notebook,8,2020-01-22 09:00,69.09,66485.0,Portugal,0.5
514,562894,SKU_1767,USB Cable,23,2020-01-22 10:00,32.94,81211.0,Spain,0.04
515,311810,SKU_1454,T-shirt,17,2020-01-22 11:00,96.01,44667.0,Netherlands,0.21
516,827975,SKU_1040,Notebook,4,2020-01-22 12:00,35.08,26187.0,Norway,0.41
517,173523,SKU_1920,Headphones,1,2020-01-22 13:00,56.18,91820.0,United States,0.43
518,860463,SKU_1984,Wireless Mouse,37,2020-01-22 14:00,4.13,76076.0,United Kingdom,0.32
519,194476,SKU_1945,White Mug,39,2020-01-22 15:00,35.68,67916.0,Australia,0.39
520,333841,SKU_1128,Wall Clock,8,2020-01-22 16:00,6.36,45088.0,Spain,0.15
521,903451,SKU_1053,White Mug,33,2020-01-22 17:00,87.34,68708.0,Sweden,0.48
522,970045,SKU_1085,Wireless Mouse,37,2020-01-22 18:00,82.4,13572.0,France,0.05
523,322866,SKU_1723,Notebook,39,2020-01-22 19:00,26.77,,France,0.49
524,186672,SKU_1268,Office Chair,35,2020-01-22 20:00,99.58,37215.0,United States,0.26
525,698135,SKU_1295,Blue Pen,25,2020-01-22 21:00,50.32,41706.0,Australia,0.48
526,444894,SKU_1020,Notebook,29,2020-01-22 22:00,20.19,31146.0,Belgium,0.04
527,834994,SKU_1214,Office Chair,40,2020-01-22 23:00,29.23,49539.0,Italy,0.24
528,128251,SKU_1424,Wireless Mouse,28,2020-01-23 00:00,31.89,85013.0,Portugal,0.09
529,727769,SKU_1188,White Mug,35,2020-01-23 01:00,16.29,41861.0,Sweden,0.28
530,474710,SKU_1160,Blue Pen,48,2020-01-23 02:00,53.78,70394.0,Netherlands,0.47
531,650233,SKU_1712,Headphones,3,2020-01-23 03:00,21.89,39686.0,Netherlands,0.38
532,977284,SKU_1540,Wireless Mouse,2,2020-01-23 04:00,9.43,69767.0,Germany,0.29
533,132217,SKU_1380,White Mug,16,2020-01-23 05:00,99.83,13352.0,Portugal,0.02
534,108308,SKU_1243,Wall Clock,49,2020-01-23 06:00,74.27,39931.0,Netherlands,0.49
535,368093,SKU_1182,Blue Pen,47,2020-01-23 07:00,90.09,63295.0,Italy,0.29
536,283062,SKU_1543,Wireless Mouse,46,2020-01-23 08:00,5.78,14440.0,Australia,0.45
537,494366,SKU_1778,Wireless Mouse,33,2020-01-23 09:00,34.13,28276.0,Italy,0.36
538,844840,SKU_1947,Wireless Mouse,7,2020-01-23 10:00,26.78,13702.0,France,0.19
539,200235,SKU_1547,Office Chair,23,2020-01-23 11:00,88.75,85467.0,Portugal,0.2
540,174740,SKU_1092,Blue Pen,31,2020-01-23 12:00,93.64,98968.0,Norway,0.45
541,478496,SKU_1367,Wall Clock,44,2020-01-23 13:00,43.6,25425.0,France,0.34
542,953049,SKU_1158,Wall Clock,18,2020-01-23 14:00,47.33,71231.0,Australia,0.04
543,850201,SKU_1397,USB Cable,-50,2020-01-23 15:00,-98.5,,Germany,0.42
544,903328,SKU_1958,Office Chair,8,2020-01-23 16:00,44.96,40213.0,United Kingdom,0.14
545,277247,SKU_1179,Office Chair,30,2020-01-23 17:00,47.11,23402.0,Italy,0.27
546,763165,SKU_1437,Wall Clock,13,2020-01-23 18:00,83.03,33843.0,Sweden,0.06
547,629525,SKU_1372,Office Chair,38,2020-01-23 19:00,81.69,15316.0,Sweden,0.16
548,120056,SKU_1305,Office Chair,30,2020-01-23 20:00,14.91,57855.0,Spain,0.16
549,276615,SKU_1984,Notebook,20,2020-01-23 21:00,71.27,70875.0,Australia,0.45
550,287628,SKU_1378,Wall Clock,10,2020-01-23 22:00,64.1,52362.0,United Kingdom,0.3
551,738836,SKU_1949,Office Chair,45,2020-01-23 23:00,76.42,19599.0,Belgium,0.14
552,473632,SKU_1217,Wall Clock,28,2020-01-24 00:00,55.06,99740.0,United Kingdom,0.34
553,234415,SKU_1981,Office Chair,19,2020-01-24 01:00,98.64,57594.0,France,0.27
554,506716,SKU_1328,Notebook,2,2020-01-24 02:00,64.79,40483.0,Netherlands,0.03
555,546438,SKU_1864,T-shirt,45,2020-01-24 03:00,39.45,67271.0,Australia,0.17
556,653663,SKU_1342,T-shirt,27,2020-01-24 04:00,75.87,52971.0,France,0.47
557,765022,SKU_1738,T-shirt,45,2020-01-24 05:00,2.42,69203.0,Portugal,0.36
558,641252,SKU_1723,Headphones,45,2020-01-24 06:00,33.3,,Netherlands,0.39
559,737717,SKU_1864,Desk Lamp,13,2020-01-24 07:00,48.68,68150.0,Belgium,0.4
560,352764,SKU_1162,Headphones,12,2020-01-24 08:00,45.56,42206.0,Sweden,0.08
561,814998,SKU_1877,Wireless Mouse,32,2020-01-24 09:00,17.42,38911.0,Australia,0.23
562,566882,SKU_1157,Headphones,17,2020-01-24 10:00,24.89,97053.0,France,0.47
563,840427,SKU_1109,Backpack,40,2020-01-24 11:00,94.64,53288.0,Netherlands,0.33
564,612153,SKU_1566,Wireless Mouse,-28,2020-01-24 12:00,-89.53,,Belgium,1.5321500433511075
565,167215,SKU_1349,Office Chair,21,2020-01-24 13:00,16.37,13899.0,Italy,0.14
566,955474,SKU_1725,T-shirt,33,2020-01-24 14:00,39.0,65119.0,Italy,0.4
567,244356,SKU_1364,Desk Lamp,24,2020-01-24 15:00,19.45,12608.0,United Kingdom,0.49
568,303861,SKU_1896,Office Chair,16,2020-01-24 16:00,76.47,87764.0,Italy,0.03
569,455612,SKU_1014,Office Chair,3,2020-01-24 17:00,24.55,31674.0,United States,0.48
570,554605,SKU_1152,Blue Pen,23,2020-01-24 18:00,9.11,67751.0,United Kingdom,0.24
571,109435,SKU_1531,Blue Pen,18,2020-01-24 19:00,87.23,38061.0,Australia,0.05
572,547556,SKU_1966,Office Chair,10,2020-01-24 20:00,73.81,59624.0,Germany,0.17
573,799438,SKU_1399,Wireless Mouse,32,2020-01-24 21:00,78.38,64280.0,France,0.04
